triple_id,G_scale,architecture,Ag,R2,spearman,ms_diff,excess_kurtosis
73,3.0,monogenic,0.02853181486931378,0.024727351116153068,0.22401688162254219,0.8332923295468748,-0.060862264113158315
74,3.0,infinitesimal,0.23317359777149801,0.23982733164569298,0.5361841314849601,0.8569397006398463,0.0002211807625912554
74,3.0,oligogenic,0.23317359777149801,0.24292987751630643,0.5491090203272725,0.7673070744688921,-0.01473408007110022
74,3.0,monogenic,0.23317359777149801,0.24616538675913277,0.5548279223005697,0.6878566291733051,-0.026436490665046164
75,3.0,infinitesimal,0.13923833224896137,0.13735842291032785,0.35441632559504077,0.7454942971665405,0.01255836367987928
75,3.0,oligogenic,0.13923833224896137,0.13538661895042242,0.35754726091636807,0.7617007697717243,-0.07818842654844149
75,3.0,monogenic,0.13923833224896137,0.1313583242911402,0.35152337226730834,0.7416416553159497,-0.14577898015984136
76,3.0,infinitesimal,0.038212413785883324,0.04510375467716969,0.19912986302382463,1.4793836717318736,-0.03081195620474564
76,3.0,oligogenic,0.038212413785883324,0.037974639926129726,0.1827803746629509,1.4143602076734,-0.07337542213772663
76,3.0,monogenic,0.038212413785883324,0.035076400086916315,0.19116608528491522,1.5872709997913168,0.026861921232359975
77,3.0,infinitesimal,0.06752316274918832,0.07895349359446058,0.28755481074038697,0.8184671174688057,0.003236020785264304
77,3.0,oligogenic,0.06752316274918832,0.06839343540880645,0.2712906216122265,0.8150109390867023,-0.0045159537589353205
77,3.0,monogenic,0.06752316274918832,0.07715491438125786,0.26683187410457965,0.8155544724181828,0.003255713753186784
78,3.0,infinitesimal,0.14264577402420484,0.15064534608221264,0.5056786787756966,0.24572756233102622,-0.006810124003378659
78,3.0,oligogenic,0.14264577402420484,0.14638570422887529,0.4929487025003717,0.27722097670965945,-0.01593190138611822
78,3.0,monogenic,0.14264577402420484,0.15079764562779238,0.49105871836114673,0.3005124418561088,-0.05602831068153491
79,3.0,infinitesimal,0.1174299396477299,0.13117506487354988,0.3486037193655092,0.2792710276605586,-0.03704484857282975
79,3.0,oligogenic,0.1174299396477299,0.11698851959029283,0.33068388919970965,0.29195445989125773,-0.029495838584875034
79,3.0,monogenic,0.1174299396477299,0.12172697049783818,0.34421980517504946,0.2861898122598893,-0.019845164468892618
